,idListaCobro,idEmisora,TipoEnvio,BancoSimplificado,idCredito,consecutivoCobro,idBanco,montoExigible,montoCobrar,montoCobrado,fechaCobroBanco,idRespuestaBanco,CobroExitoso
2063916,161266,21,EN LINEA,BBVA,681373,43901155,12,86.91,86.91,0.0,,4.0,False
2063933,161266,21,EN LINEA,BBVA,682067,43901239,12,333.22,333.22,0.0,,4.0,False
2063942,161266,21,EN LINEA,BBVA,682424,43901277,12,634.41,634.41,0.0,,4.0,False
2063945,161266,21,EN LINEA,BBVA,682464,43901078,12,316.73,316.73,0.0,,4.0,False
2063957,161266,21,EN LINEA,BBVA,682798,43901286,12,123.49,123.49,0.0,,4.0,False
2063999,161266,21,EN LINEA,BBVA,684147,43901829,12,550.71,550.71,0.0,,4.0,False
2064005,161266,21,EN LINEA,BBVA,684289,43901883,12,1856.68,1856.68,0.0,,4.0,False
2064013,161266,21,EN LINEA,BBVA,684318,43901079,12,299.79,299.79,0.0,,4.0,False
2064019,161266,21,EN LINEA,BBVA,684369,43901693,12,381.67,381.67,0.0,,4.0,False
2064031,161266,21,EN LINEA,BBVA,684679,43901409,12,254.44,254.44,0.0,,4.0,False
2064037,161266,21,EN LINEA,BBVA,684926,43901694,12,222.83,222.83,0.0,,4.0,False
2064046,161266,21,EN LINEA,BBVA,685103,43901363,12,366.29,366.29,0.0,,4.0,False
2064070,161266,21,EN LINEA,BBVA,685823,43901608,12,484.81,484.81,0.0,,4.0,False
2064124,161266,21,EN LINEA,BBVA,686958,43902094,12,341.52,341.52,0.0,,4.0,False
2064142,161266,21,EN LINEA,BBVA,688099,43902041,12,253.37,253.37,0.0,,4.0,False
2064191,161266,21,EN LINEA,BBVA,690592,43901500,12,768.44,768.44,0.0,,4.0,False
2064262,161266,21,EN LINEA,BBVA,692269,43901601,12,217.39,217.39,0.0,,4.0,False
2064265,161266,21,EN LINEA,BBVA,692436,43901242,12,550.15,550.15,0.0,,4.0,False
2064313,161266,21,EN LINEA,BBVA,693556,43901885,12,207.65,207.65,0.0,,4.0,False
2064318,161266,21,EN LINEA,BBVA,693649,43901152,12,382.81,382.81,0.0,,4.0,False
2064427,161266,21,EN LINEA,BBVA,696559,43901367,12,175.6,175.6,0.0,,4.0,False
2064457,161266,21,EN LINEA,BBVA,697466,43901159,12,537.53,537.53,0.0,,4.0,False
2064532,161266,21,EN LINEA,BBVA,700368,43901581,12,375.67,375.67,0.0,,4.0,False
2064541,161266,21,EN LINEA,BBVA,700634,43901231,12,560.04,560.04,0.0,,4.0,False
2064547,161266,21,EN LINEA,BBVA,700813,43901603,12,392.87,392.87,0.0,,4.0,False
2064567,161266,21,EN LINEA,BBVA,701672,43901347,12,226.52,226.52,0.0,,4.0,False
2064597,161266,21,EN LINEA,BBVA,702317,43901728,12,392.17,392.17,0.0,,4.0,False
2064603,161266,21,EN LINEA,BBVA,702599,43901472,12,297.11,297.11,0.0,,4.0,False
2064617,161266,21,EN LINEA,BBVA,703321,43901369,12,225.77,225.77,0.0,,4.0,False
2064620,161266,21,EN LINEA,BBVA,703328,43901522,12,1043.48,1043.48,0.0,,4.0,False
2064650,161266,21,EN LINEA,BBVA,704381,43901781,12,1147.25,1147.25,0.0,,4.0,False
2064665,161266,21,EN LINEA,BBVA,704759,43901084,12,746.88,746.88,0.0,,4.0,False
2064683,161266,21,EN LINEA,BBVA,705134,43901706,12,280.96,280.96,0.0,,4.0,False
2064692,161266,21,EN LINEA,BBVA,705207,43901817,12,263.38,263.38,0.0,,4.0,False
2064700,161266,21,EN LINEA,BBVA,705318,43901046,12,1012.63,1012.63,0.0,,4.0,False
2064767,161266,21,EN LINEA,BBVA,706931,43901251,12,999.98,999.98,0.0,,4.0,False
2064803,161266,21,EN LINEA,BBVA,708237,43901660,12,479.98,479.98,0.0,,4.0,False
2064827,161266,21,EN LINEA,BBVA,709073,43901836,12,400.37,400.37,0.0,,4.0,False
2064857,161266,21,EN LINEA,BBVA,709756,43901523,12,461.24,461.24,0.0,,4.0,False
2064866,161266,21,EN LINEA,BBVA,710065,43902047,12,502.95,502.95,0.0,,4.0,False
2064881,161266,21,EN LINEA,BBVA,711062,43901503,12,186.14,186.14,0.0,,4.0,False
2064941,161266,21,EN LINEA,BBVA,712205,43901099,12,146.98,146.98,0.0,,4.0,False
2064985,161266,21,EN LINEA,BBVA,713085,43901244,12,280.96,280.96,0.0,,4.0,False
2064991,161266,21,EN LINEA,BBVA,713207,43901837,12,347.69,347.69,0.0,,4.0,False
2064997,161266,21,EN LINEA,BBVA,713416,43901245,12,212.01,212.01,0.0,,4.0,False
2065027,161266,21,EN LINEA,BBVA,714204,43901662,12,819.46,819.46,0.0,,4.0,False
2065042,161266,21,EN LINEA,BBVA,714781,43901374,12,369.46,369.46,0.0,,4.0,False
2065045,161266,21,EN LINEA,BBVA,714785,43901711,12,1264.32,1264.32,0.0,,4.0,False
2065048,161266,21,EN LINEA,BBVA,714860,43901430,12,255.2,255.2,0.0,,4.0,False
2065075,161266,21,EN LINEA,BBVA,715767,43901375,12,2187.21,2187.21,0.0,,4.0,False
2065087,161266,21,EN LINEA,BBVA,716325,43901785,12,2926.08,2926.08,0.0,,4.0,False
2065168,161266,21,EN LINEA,BBVA,720515,43901750,12,595.87,595.87,0.0,,4.0,False
2065183,161266,21,EN LINEA,BBVA,720779,43901604,12,654.77,654.77,0.0,,4.0,False
2065186,161266,21,EN LINEA,BBVA,721074,43901666,12,461.86,461.86,0.0,,4.0,False
2065213,161266,21,EN LINEA,BBVA,722287,43901790,12,391.59,391.59,0.0,,4.0,False
2065228,161266,21,EN LINEA,BBVA,722927,43901669,12,348.3,348.3,0.0,,4.0,False
2065240,161266,21,EN LINEA,BBVA,723072,43902056,12,790.2,790.2,0.0,,4.0,False
2065249,161266,21,EN LINEA,BBVA,723242,43902128,12,577.97,577.97,0.0,,4.0,False
2065261,161266,21,EN LINEA,BBVA,723884,43902103,12,1280.94,1280.94,0.0,,4.0,False
2065295,161266,21,EN LINEA,BBVA,725881,43901791,12,297.15,297.15,0.0,,4.0,False
2065298,161266,21,EN LINEA,BBVA,725901,43901749,12,449.54,449.54,0.0,,4.0,False
2065322,161266,21,EN LINEA,BBVA,726930,43901119,12,392.87,392.87,0.0,,4.0,False
2065328,161266,21,EN LINEA,BBVA,727100,43901673,12,1217.9,1217.9,0.0,,4.0,False
2065343,161266,21,EN LINEA,BBVA,727325,43901501,12,323.22,323.22,0.0,,4.0,False
2065346,161266,21,EN LINEA,BBVA,727351,43901320,12,365.25,365.25,0.0,,4.0,False
2065352,161266,21,EN LINEA,BBVA,727732,43901387,12,423.66,423.66,0.0,,4.0,False
2065355,161266,21,EN LINEA,BBVA,727831,43901866,12,381.58,381.58,0.0,,4.0,False
2065370,161266,21,EN LINEA,BBVA,728878,43901445,12,153.99,153.99,0.0,,4.0,False
2065376,161266,21,EN LINEA,BBVA,729094,43901795,12,850.72,850.72,0.0,,4.0,False
2065379,161266,21,EN LINEA,BBVA,729103,43902113,12,256.05,256.05,0.0,,4.0,False
2065402,161266,21,EN LINEA,BBVA,729946,43901751,12,549.28,549.28,0.0,,4.0,False
2065445,161266,21,EN LINEA,BBVA,732026,43901617,12,3202.77,3202.77,0.0,,4.0,False
2065470,161266,21,EN LINEA,BBVA,733011,43901175,12,356.62,356.62,0.0,,4.0,False
2065500,161266,21,EN LINEA,BBVA,734824,43901797,12,359.16,359.16,0.0,,4.0,False
2065530,161266,21,EN LINEA,BBVA,737181,43902134,12,585.34,585.34,0.0,,4.0,False
2065533,161266,21,EN LINEA,BBVA,737294,43902060,12,308.49,308.49,0.0,,4.0,False
2065536,161266,21,EN LINEA,BBVA,737312,43901183,12,304.0,304.0,0.0,,4.0,False
2065545,161266,21,EN LINEA,BBVA,737556,43901124,12,293.91,293.91,0.0,,4.0,False
2065551,161266,21,EN LINEA,BBVA,737829,43901449,12,709.79,709.79,0.0,,4.0,False
2065569,161266,21,EN LINEA,BBVA,738188,43902116,12,1916.97,1916.97,0.0,,4.0,False
2065572,161266,21,EN LINEA,BBVA,738345,43902119,12,2421.17,2421.17,0.0,,4.0,False
2065587,161266,21,EN LINEA,BBVA,738933,43902063,12,1756.0,1756.0,0.0,,4.0,False
2065602,161266,21,EN LINEA,BBVA,740314,43901870,12,351.2,351.2,0.0,,4.0,False
2065620,161266,21,EN LINEA,BBVA,741167,43901800,12,385.69,385.69,0.0,,4.0,False
2065629,161266,21,EN LINEA,BBVA,742331,43901327,12,2001.49,2001.49,0.0,,4.0,False
2065632,161266,21,EN LINEA,BBVA,742358,43901871,12,1447.05,1447.05,0.0,,4.0,False
2065739,161295,5,TRADICIONAL,BANAMEX,707620,43911265,2,865.1,865.1,0.0,,4.0,False
2066068,161325,1,TRADICIONAL,BANAMEX,659010,43921014,2,1147.16,1147.16,0.0,,4.0,False
2066131,161325,1,TRADICIONAL,BANAMEX,701858,43921248,2,3928.67,3928.67,0.0,,4.0,False
2066178,161325,1,TRADICIONAL,BANAMEX,719682,43920986,2,7249.46,7249.46,0.0,,4.0,False
2066195,161325,1,TRADICIONAL,BANAMEX,724682,43920973,2,3304.09,3304.09,0.0,,4.0,False
2066198,161325,1,TRADICIONAL,BANAMEX,725735,43920959,2,840.54,840.54,0.0,,4.0,False
2066250,161325,1,TRADICIONAL,BANAMEX,736843,43921274,2,1839.58,1839.58,0.0,,4.0,False
2066261,161325,1,TRADICIONAL,BANAMEX,737540,43921197,2,2424.56,2424.56,0.0,,4.0,False
2066267,161325,1,TRADICIONAL,BANAMEX,738921,43921106,2,1170.67,1170.67,0.0,,4.0,False
2066289,161325,1,TRADICIONAL,BANAMEX,742176,43921107,2,1170.67,1170.67,0.0,,4.0,False
2066290,161325,1,TRADICIONAL,BANAMEX,742350,43921297,2,2434.98,2434.98,0.0,,4.0,False
2066314,161325,1,TRADICIONAL,BANAMEX,744057,43920975,2,5949.91,5949.91,0.0,,4.0,False
2066318,161325,1,TRADICIONAL,BANAMEX,744322,43921199,2,855.99,855.99,0.0,,4.0,False
2066341,161325,1,TRADICIONAL,BANAMEX,746746,43921277,2,2751.06,2751.06,0.0,,4.0,False
2066377,161325,1,TRADICIONAL,BANAMEX,750118,43920977,2,5865.03,5865.03,0.0,,4.0,False
2066380,161325,1,TRADICIONAL,BANAMEX,750437,43921182,2,2364.74,2364.74,0.0,,4.0,False
2066444,161327,1,TRADICIONAL,BANAMEX,489759,43922282,2,225.61,225.61,0.0,,4.0,False
2067624,161327,1,TRADICIONAL,BANAMEX,719933,43922310,2,468.26,468.26,0.0,,4.0,False
2067898,161406,1,TRADICIONAL,BANAMEX,657619,43949660,2,372.15,372.15,0.0,,4.0,False
2067901,161406,1,TRADICIONAL,BANAMEX,657827,43949666,2,381.67,381.67,0.0,,4.0,False
2067907,161406,1,TRADICIONAL,BANAMEX,659597,43949778,2,512.29,512.29,0.0,,4.0,False
2067915,161406,1,TRADICIONAL,BANAMEX,676422,43949794,2,331.71,331.71,0.0,,4.0,False
2067918,161406,1,TRADICIONAL,BANAMEX,676576,43949795,2,216.77,216.77,0.0,,4.0,False
2067933,161406,1,TRADICIONAL,BANAMEX,679418,43949836,2,1280.73,1280.73,0.0,,4.0,False
2067951,161406,1,TRADICIONAL,BANAMEX,684485,43949762,2,832.47,832.47,0.0,,4.0,False
2067972,161406,1,TRADICIONAL,BANAMEX,690751,43949837,2,1280.73,1280.73,0.0,,4.0,False
2067975,161406,1,TRADICIONAL,BANAMEX,690823,43949725,2,553.38,553.38,0.0,,4.0,False
2067978,161406,1,TRADICIONAL,BANAMEX,690836,43949650,2,2809.6,2809.6,0.0,,4.0,False
2067981,161406,1,TRADICIONAL,BANAMEX,691077,43949709,2,457.6,457.6,0.0,,4.0,False
2067990,161406,1,TRADICIONAL,BANAMEX,693784,43949815,2,330.02,330.02,0.0,,4.0,False
2068002,161406,1,TRADICIONAL,BANAMEX,703407,43949763,2,1450.69,1450.69,0.0,,4.0,False
2068005,161406,1,TRADICIONAL,BANAMEX,703491,43949623,2,638.89,638.89,0.0,,4.0,False
2068040,161406,1,TRADICIONAL,BANAMEX,709246,43949624,2,602.78,602.78,0.0,,4.0,False
2068077,161406,1,TRADICIONAL,BANAMEX,715253,43949713,2,257.54,257.54,0.0,,4.0,False
2068078,161406,1,TRADICIONAL,BANAMEX,716316,43949750,2,798.14,798.14,0.0,,4.0,False
2068084,161406,1,TRADICIONAL,BANAMEX,718450,43949796,2,343.82,343.82,0.0,,4.0,False
2068141,161406,1,TRADICIONAL,BANAMEX,725410,43949738,2,1170.64,1170.64,0.0,,4.0,False
2068180,161406,1,TRADICIONAL,BANAMEX,731396,43949662,2,555.57,555.57,0.0,,4.0,False
2068201,161406,1,TRADICIONAL,BANAMEX,733520,43949764,2,884.09,884.09,0.0,,4.0,False
2068210,161406,1,TRADICIONAL,BANAMEX,734568,43949807,2,260.02,260.02,0.0,,4.0,False
2068225,161406,1,TRADICIONAL,BANAMEX,735953,43949781,2,161.55,161.55,0.0,,4.0,False
2068234,161406,1,TRADICIONAL,BANAMEX,736654,43949663,2,448.11,448.11,0.0,,4.0,False
2068240,161406,1,TRADICIONAL,BANAMEX,736862,43949664,2,1195.66,1195.66,0.0,,4.0,False
2068243,161406,1,TRADICIONAL,BANAMEX,736953,43949765,2,200.02,200.02,0.0,,4.0,False
2068249,161406,1,TRADICIONAL,BANAMEX,737080,43949665,2,233.42,233.42,0.0,,4.0,False
2068252,161406,1,TRADICIONAL,BANAMEX,737187,43949797,2,579.22,579.22,0.0,,4.0,False
2068255,161406,1,TRADICIONAL,BANAMEX,737300,43949847,2,593.7,593.7,0.0,,4.0,False
2068273,161406,1,TRADICIONAL,BANAMEX,739185,43949625,2,868.16,868.16,0.0,,4.0,False
2068276,161406,1,TRADICIONAL,BANAMEX,739199,43949653,2,351.2,351.2,0.0,,4.0,False
2068279,161406,1,TRADICIONAL,BANAMEX,739579,43949696,2,240.19,240.19,0.0,,4.0,False
2068285,161406,1,TRADICIONAL,BANAMEX,739965,43949692,2,1750.15,1750.15,0.0,,4.0,False
2068288,161406,1,TRADICIONAL,BANAMEX,740136,43949634,2,790.2,790.2,0.0,,4.0,False
2068316,161406,1,TRADICIONAL,BANAMEX,741586,43949642,2,218.68,218.68,0.0,,4.0,False
2068335,161406,1,TRADICIONAL,BANAMEX,742737,43949821,2,1297.1,1297.1,0.0,,4.0,False
2068338,161406,1,TRADICIONAL,BANAMEX,742896,43949654,2,1554.06,1554.06,0.0,,4.0,False
2068341,161406,1,TRADICIONAL,BANAMEX,743075,43949655,2,128.77,128.77,0.0,,4.0,False
2068344,161406,1,TRADICIONAL,BANAMEX,743097,43949714,2,415.43,415.43,0.0,,4.0,False
2068347,161406,1,TRADICIONAL,BANAMEX,743129,43949786,2,1965.9,1965.9,0.0,,4.0,False
2068371,161406,1,TRADICIONAL,BANAMEX,744023,43949679,2,140.19,140.19,0.0,,4.0,False
2068374,161406,1,TRADICIONAL,BANAMEX,744195,43949644,2,1650.64,1650.64,0.0,,4.0,False
2068380,161406,1,TRADICIONAL,BANAMEX,744486,43949656,2,793.83,793.83,0.0,,4.0,False
2068398,161406,1,TRADICIONAL,BANAMEX,745365,43949808,2,102.05,102.05,0.0,,4.0,False
2068410,161406,1,TRADICIONAL,BANAMEX,745724,43949809,2,1390.38,1390.38,0.0,,4.0,False
2068416,161406,1,TRADICIONAL,BANAMEX,745833,43949732,2,1155.45,1155.45,0.0,,4.0,False
2068419,161406,1,TRADICIONAL,BANAMEX,745911,43949810,2,347.69,347.69,0.0,,4.0,False
2068422,161406,1,TRADICIONAL,BANAMEX,746063,43949680,2,286.82,286.82,0.0,,4.0,False
2068428,161406,1,TRADICIONAL,BANAMEX,746109,43949844,2,252.79,252.79,0.0,,4.0,False
2068431,161406,1,TRADICIONAL,BANAMEX,746189,43949733,2,234.13,234.13,0.0,,4.0,False
2068437,161406,1,TRADICIONAL,BANAMEX,746576,43949823,2,1528.89,1528.89,0.0,,4.0,False
2068443,161406,1,TRADICIONAL,BANAMEX,746769,43949645,2,2341.33,2341.33,0.0,,4.0,False
2068449,161406,1,TRADICIONAL,BANAMEX,746999,43949824,2,459.02,459.02,0.0,,4.0,False
2068479,161406,1,TRADICIONAL,BANAMEX,748316,43949752,2,351.44,351.44,0.0,,4.0,False
2068491,161406,1,TRADICIONAL,BANAMEX,748832,43949789,2,459.62,459.62,0.0,,4.0,False
2068494,161406,1,TRADICIONAL,BANAMEX,748947,43949753,2,2634.0,2634.0,0.0,,4.0,False
2068497,161406,1,TRADICIONAL,BANAMEX,749427,43949647,2,310.17,310.17,0.0,,4.0,False
2068500,161406,1,TRADICIONAL,BANAMEX,749513,43949853,2,255.67,255.67,0.0,,4.0,False
2068515,161406,1,TRADICIONAL,BANAMEX,749947,43949635,2,193.16,193.16,0.0,,4.0,False
2068521,161406,1,TRADICIONAL,BANAMEX,750302,43949774,2,702.4,702.4,702.4,30/04/2025,0.0,True
2068530,161406,1,TRADICIONAL,BANAMEX,750701,43949854,2,585.34,585.34,0.0,,4.0,False
2068551,161406,1,TRADICIONAL,BANAMEX,751441,43949671,2,327.78,327.78,0.0,,4.0,False
2068580,161406,1,TRADICIONAL,BANAMEX,752691,43949857,2,790.2,790.2,0.0,,4.0,False
2068592,161406,1,TRADICIONAL,BANAMEX,753500,43949638,2,159.34,159.34,0.0,,4.0,False
2068593,161513,9,TRADICIONAL,SANTANDER,655553,43990447,14,1060.21,1060.21,0.0,,4.0,False
2068594,161513,9,TRADICIONAL,SANTANDER,657949,43990514,14,182.81,182.81,0.0,,4.0,False
2068595,161513,9,TRADICIONAL,SANTANDER,658517,43990432,14,144.49,144.49,0.0,,4.0,False
2068596,161513,9,TRADICIONAL,SANTANDER,661444,43990346,14,681.13,681.13,681.13,02/05/2025,0.0,True
2068597,161513,9,TRADICIONAL,SANTANDER,661590,43990498,14,370.91,370.91,0.0,,4.0,False
2068598,161513,9,TRADICIONAL,SANTANDER,662188,43990482,14,375.68,375.68,0.0,,4.0,False
2068599,161513,9,TRADICIONAL,SANTANDER,663985,43990518,14,233.25,233.25,0.0,,4.0,False
2068600,161513,9,TRADICIONAL,SANTANDER,678083,43990504,14,307.46,307.46,0.0,,4.0,False
2068601,161513,9,TRADICIONAL,SANTANDER,681369,43990429,14,636.13,636.13,0.0,,4.0,False
2068602,161513,9,TRADICIONAL,SANTANDER,681483,43990430,14,636.13,636.13,0.0,,4.0,False
2068603,161513,9,TRADICIONAL,SANTANDER,682781,43990347,14,266.46,266.46,0.0,,4.0,False
2068604,161513,9,TRADICIONAL,SANTANDER,682883,43990502,14,636.13,636.13,0.0,,4.0,False
2068605,161513,9,TRADICIONAL,SANTANDER,684175,43990306,14,437.02,437.02,0.0,,4.0,False
2068606,161513,9,TRADICIONAL,SANTANDER,685018,43990441,14,636.13,636.13,636.13,02/05/2025,0.0,True
2068607,161513,9,TRADICIONAL,SANTANDER,687299,43990469,14,469.12,469.12,0.0,,4.0,False
2068608,161513,9,TRADICIONAL,SANTANDER,689233,43990302,14,1170.67,1170.67,0.0,,4.0,False
2068609,161513,9,TRADICIONAL,SANTANDER,689666,43990371,14,726.71,726.71,0.0,,4.0,False
2068610,161513,9,TRADICIONAL,SANTANDER,690817,43990433,14,310.54,310.54,0.0,,4.0,False
2068611,161513,9,TRADICIONAL,SANTANDER,692210,43990307,14,390.13,390.13,0.0,,4.0,False
2068612,161513,9,TRADICIONAL,SANTANDER,694801,43990414,14,491.68,491.68,0.0,,4.0,False
2068613,161513,9,TRADICIONAL,SANTANDER,695564,43990456,14,329.92,329.92,0.0,,4.0,False
2068614,161513,9,TRADICIONAL,SANTANDER,695872,43990408,14,319.01,319.01,0.0,,4.0,False
2068615,161513,9,TRADICIONAL,SANTANDER,696854,43990423,14,649.72,649.72,0.0,,4.0,False
2068616,161513,9,TRADICIONAL,SANTANDER,697024,43990462,14,393.64,393.64,0.0,,4.0,False
2068617,161513,9,TRADICIONAL,SANTANDER,700218,43990338,14,497.53,497.53,0.0,,4.0,False
2068618,161513,9,TRADICIONAL,SANTANDER,702753,43990434,14,578.9,578.9,0.0,,4.0,False
2068619,161513,9,TRADICIONAL,SANTANDER,703448,43990488,14,438.71,438.71,0.0,,4.0,False
2068620,161513,9,TRADICIONAL,SANTANDER,705782,43990325,14,200.68,200.68,0.0,,4.0,False
2068621,161513,9,TRADICIONAL,SANTANDER,706455,43990406,14,321.93,321.93,0.0,,4.0,False
2068622,161513,9,TRADICIONAL,SANTANDER,706915,43990360,14,602.6,602.6,0.0,,4.0,False
2068623,161513,9,TRADICIONAL,SANTANDER,707530,43990513,14,839.25,839.25,0.0,,4.0,False
2068624,161513,9,TRADICIONAL,SANTANDER,707654,43990437,14,339.49,339.49,0.0,,4.0,False
2068625,161513,9,TRADICIONAL,SANTANDER,708426,43990519,14,625.31,625.31,0.0,,4.0,False
2068626,161513,9,TRADICIONAL,SANTANDER,708483,43990487,14,351.2,351.2,0.0,,4.0,False
2068627,161513,9,TRADICIONAL,SANTANDER,708843,43990387,14,545.97,545.97,0.0,,4.0,False
2068628,161513,9,TRADICIONAL,SANTANDER,709158,43990303,14,381.38,381.38,0.0,,4.0,False
2068629,161513,9,TRADICIONAL,SANTANDER,709848,43990493,14,335.87,335.87,0.0,,4.0,False
2068630,161513,9,TRADICIONAL,SANTANDER,709982,43990415,14,430.22,430.22,430.22,05/05/2025,0.0,True
2068631,161513,9,TRADICIONAL,SANTANDER,710637,43990407,14,686.89,686.89,0.0,,4.0,False
2068632,161513,9,TRADICIONAL,SANTANDER,710888,43990454,14,636.13,636.13,0.0,,4.0,False
2068633,161513,9,TRADICIONAL,SANTANDER,711580,43990337,14,172.09,172.09,0.0,,4.0,False
2068634,161513,9,TRADICIONAL,SANTANDER,711642,43990446,14,714.11,714.11,0.0,,4.0,False
2068635,161513,9,TRADICIONAL,SANTANDER,711877,43990329,14,822.39,822.39,0.0,,4.0,False
2068636,161513,9,TRADICIONAL,SANTANDER,713180,43990409,14,292.38,292.38,0.0,,4.0,False
2068637,161513,9,TRADICIONAL,SANTANDER,714340,43990424,14,968.73,968.73,0.0,,4.0,False
2068638,161513,9,TRADICIONAL,SANTANDER,714452,43990356,14,1670.89,1670.89,0.0,,4.0,False
2068639,161513,9,TRADICIONAL,SANTANDER,715444,43990372,14,491.68,491.68,0.0,,4.0,False
2068640,161513,9,TRADICIONAL,SANTANDER,716154,43990397,14,438.97,438.97,0.0,,4.0,False
2068641,161513,9,TRADICIONAL,SANTANDER,716247,43990419,14,430.78,430.78,0.0,,4.0,False
2068642,161513,9,TRADICIONAL,SANTANDER,716341,43990359,14,1036.04,1036.04,0.0,,4.0,False
2068643,161513,9,TRADICIONAL,SANTANDER,717876,43990460,14,249.09,249.09,249.09,02/05/2025,0.0,True
2068644,161513,9,TRADICIONAL,SANTANDER,718756,43990524,14,560.52,560.52,0.0,,4.0,False
2068645,161513,9,TRADICIONAL,SANTANDER,719210,43990316,14,1033.11,1033.11,0.0,,4.0,False
2068646,161513,9,TRADICIONAL,SANTANDER,719561,43990321,14,705.5,705.5,0.0,,4.0,False
2068647,161513,9,TRADICIONAL,SANTANDER,719671,43990426,14,503.39,503.39,503.39,02/05/2025,0.0,True
2068648,161513,9,TRADICIONAL,SANTANDER,720235,43990379,14,266.33,266.33,0.0,,4.0,False
2068649,161513,9,TRADICIONAL,SANTANDER,720307,43990399,14,736.63,736.63,0.0,,4.0,False
2068650,161513,9,TRADICIONAL,SANTANDER,720448,43990483,14,108.29,108.29,108.29,02/05/2025,0.0,True
2068651,161513,9,TRADICIONAL,SANTANDER,720585,43990478,14,589.72,589.72,589.72,05/05/2025,0.0,True
2068652,161513,9,TRADICIONAL,SANTANDER,720815,43990349,14,90.44,90.44,0.0,,4.0,False
2068653,161513,9,TRADICIONAL,SANTANDER,721931,43990431,14,2048.66,2048.66,0.0,,4.0,False
2068654,161513,9,TRADICIONAL,SANTANDER,721962,43990319,14,748.79,748.79,0.0,,4.0,False
2068655,161513,9,TRADICIONAL,SANTANDER,722536,43990394,14,531.89,531.89,0.0,,4.0,False
2068656,161513,9,TRADICIONAL,SANTANDER,722599,43990348,14,216.28,216.28,0.0,,4.0,False
2068657,161513,9,TRADICIONAL,SANTANDER,723731,43990484,14,490.95,490.95,0.0,,4.0,False
2068658,161513,9,TRADICIONAL,SANTANDER,725170,43990357,14,570.58,570.58,0.0,,4.0,False
2068659,161513,9,TRADICIONAL,SANTANDER,726428,43990427,14,687.77,687.77,0.0,,4.0,False
2068660,161513,9,TRADICIONAL,SANTANDER,726975,43990395,14,479.24,479.24,479.24,03/05/2025,0.0,True
2068661,161513,9,TRADICIONAL,SANTANDER,728929,43990507,14,804.83,804.83,0.0,,4.0,False
2068662,161513,9,TRADICIONAL,SANTANDER,729237,43990477,14,404.99,404.99,404.99,02/05/2025,0.0,True
2068663,161513,9,TRADICIONAL,SANTANDER,730245,43990366,14,585.33,585.33,0.0,,4.0,False
2068664,161513,9,TRADICIONAL,SANTANDER,730953,43990521,14,1190.5,1190.5,0.0,,4.0,False
2068665,161513,9,TRADICIONAL,SANTANDER,731306,43990479,14,2848.29,2848.29,0.0,,4.0,False
2068666,161513,9,TRADICIONAL,SANTANDER,732446,43990335,14,474.12,474.12,474.12,06/05/2025,0.0,True
2068667,161513,9,TRADICIONAL,SANTANDER,733198,43990449,14,289.04,289.04,0.0,,4.0,False
2068668,161513,9,TRADICIONAL,SANTANDER,733303,43990505,14,245.84,245.84,0.0,,4.0,False
2068669,161513,9,TRADICIONAL,SANTANDER,733425,43990420,14,385.0,385.0,0.0,,4.0,False
2068670,161513,9,TRADICIONAL,SANTANDER,733621,43990326,14,321.93,321.93,0.0,,4.0,False
2068671,161513,9,TRADICIONAL,SANTANDER,733740,43990528,14,636.13,636.13,0.0,,4.0,False
2068672,161513,9,TRADICIONAL,SANTANDER,733934,43990474,14,877.03,877.03,0.0,,4.0,False
2068673,161513,9,TRADICIONAL,SANTANDER,733967,43990451,14,335.08,335.08,0.0,,4.0,False
2068674,161513,9,TRADICIONAL,SANTANDER,734029,43990358,14,579.13,579.13,579.13,02/05/2025,0.0,True
2068675,161513,9,TRADICIONAL,SANTANDER,734641,43990517,14,476.99,476.99,476.99,02/05/2025,0.0,True
2068676,161513,9,TRADICIONAL,SANTANDER,735440,43990522,14,415.5,415.5,0.0,,4.0,False
2068677,161513,9,TRADICIONAL,SANTANDER,735919,43990400,14,234.14,234.14,0.0,,4.0,False
2068678,161513,9,TRADICIONAL,SANTANDER,736252,43990410,14,515.09,515.09,515.09,03/05/2025,0.0,True
2068679,161513,9,TRADICIONAL,SANTANDER,736379,43990339,14,491.09,491.09,0.0,,4.0,False
2068680,161513,9,TRADICIONAL,SANTANDER,736439,43990350,14,606.64,606.64,0.0,,4.0,False
2068681,161513,9,TRADICIONAL,SANTANDER,736460,43990330,14,578.98,578.98,0.0,,4.0,False
2068682,161513,9,TRADICIONAL,SANTANDER,736466,43990336,14,148.38,148.38,0.0,,4.0,False
2068683,161513,9,TRADICIONAL,SANTANDER,736780,43990520,14,1587.33,1587.33,1587.33,07/05/2025,0.0,True
2068684,161513,9,TRADICIONAL,SANTANDER,737273,43990304,14,434.38,434.38,0.0,,4.0,False
2068685,161513,9,TRADICIONAL,SANTANDER,737855,43990510,14,2048.67,2048.67,0.0,,4.0,False
2068686,161513,9,TRADICIONAL,SANTANDER,738339,43990364,14,663.27,663.27,0.0,,4.0,False
2068687,161513,9,TRADICIONAL,SANTANDER,739284,43990480,14,1463.3,1463.3,0.0,,4.0,False
2068688,161513,9,TRADICIONAL,SANTANDER,739373,43990317,14,1526.98,1526.98,0.0,,4.0,False
